Id,Values_Code,Values_Name,Values_Activity,Values_OperStartdate,Values_State,Date
Sistema,EMGC,EMGESA S.A. E.S.P.  (FINALIZADO),COMERCIALIZACIÓN,1996-08-01,INACTIVO,2026-08-20
Sistema,SMRC,SOCIEDAD MARIÑO VILLEGAS S.A. E.S.P.,COMERCIALIZACIÓN,1996-07-23,INACTIVO,2026-08-20
Sistema,CEFC,COMERCIALIZADORA  DE ENERGIA LAS FLORES S.A. E.S.P.,COMERCIALIZACIÓN,1996-07-06,INACTIVO,2026-08-20
Sistema,GNUC,GENERADORA UNION S.A. E.S.P.,COMERCIALIZACIÓN,1996-05-28,INACTIVO,2026-08-20
Sistema,HVAC,HV ASOCIADOS S.A.,COMERCIALIZACIÓN,1996-04-29,INACTIVO,2026-08-20
Sistema,FLSG,FLORES II S.A. & CIA S.C.A. E.S.P.,GENERACIÓN,1996-04-02,INACTIVO,2026-08-20
Sistema,FRSG,FLORES III S.A. & CIA. S.C.A. E.S.P.,GENERACIÓN,1996-04-02,INACTIVO,2026-08-20
Sistema,FLRG,FIDEICOMISO FIDUGAN FLORES II,GENERACIÓN,1996-04-02,INACTIVO,2026-08-20
Sistema,FLRC,FIDEICOMISO FIDUGAN FLORES II,COMERCIALIZACIÓN,1996-04-02,INACTIVO,2026-08-20
Sistema,CNED,CONSORCIO NACIONAL DE ENERGIA S.A. E.S.P.,DISTRIBUCIÓN,1996-02-14,INACTIVO,2026-08-20
Sistema,CNEC,CONSORCIO NACIONAL DE ENERGIA S.A. E.S.P.,COMERCIALIZACIÓN,1996-02-14,INACTIVO,2026-08-20
Sistema,ENTC,MUNICIPIO DE ENTRERRIOS - ANTIOQUIA,COMERCIALIZACIÓN,1996-02-01,INACTIVO,2026-08-20
Sistema,ENTD,MUNICIPIO DE ENTRERRIOS - ANTIOQUIA,DISTRIBUCIÓN,1996-02-01,INACTIVO,2026-08-20
Sistema,CCSC,EMPRESAS PUBLICAS DE CAUCASIA E.S.P.,COMERCIALIZACIÓN,1996-01-10,INACTIVO,2026-08-20
Sistema,CCSD,EMPRESAS PUBLICAS DE CAUCASIA E.S.P.,DISTRIBUCIÓN,1996-01-01,INACTIVO,2026-08-20
Sistema,SNPC,MUNICIPIO DE SAN PEDRO DE LOS MILAGROS (ANT)  (ANT) - COMERCIALIZADOR,COMERCIALIZACIÓN,1996-01-01,INACTIVO,2026-08-20
Sistema,SNPD,MUNICIPIO DE SAN PEDRO DE LOS MILAGROS (ANT)  (ANT) - DISTRIBUIDOR,DISTRIBUCIÓN,1996-01-01,INACTIVO,2026-08-20
Sistema,YRMC,EMPRESAS PUBLICAS DE YARUMAL E.S.P.,COMERCIALIZACIÓN,1996-01-01,INACTIVO,2026-08-20
Sistema,YRMD,EMPRESAS PUBLICAS DE YARUMAL E.S.P.,DISTRIBUCIÓN,1996-01-01,INACTIVO,2026-08-20
Sistema,CRLT,CORPORACION ELECTRICA DE LA COSTA ATLANTICA S.A. E.S.P. TRANSPORTADOR,TRANSPORTE,1995-09-01,INACTIVO,2026-08-20
Sistema,CDNC,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CDND,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CDNG,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CNSC,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CNSD,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,ESST,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,TRANSPORTE,1995-07-20,OPERACION,2026-08-20
Sistema,CETC,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CETD,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CETG,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,ESSD,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CQTC,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,CQTD,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,HLAC,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,HLAG,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,HLAD,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EMSC,ELECTRIFICADORA DEL META S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,ISAT,INTERCONEXION ELECTRICA S.A. E.S.P.,TRANSPORTE,1995-07-20,OPERACION,2026-08-20
Sistema,EMSD,ELECTRIFICADORA DEL META S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EBSC,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EBSD,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EBSG,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EDQC,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EDQD,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EEPG,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EPMG,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EPMC,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EPMD,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,DISTRIBUCIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,TBSG,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EBST,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,TRANSPORTE,1995-07-20,OPERACION,2026-08-20
Sistema,ISGC,ISAGEN S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,ISGG,ISAGEN S.A. E.S.P.,GENERACIÓN,1995-07-20,OPERACION,2026-08-20
Sistema,EDQG,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EEBG,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHDC,CHIDRAL S.A - E.S.P,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRLG,CORPORACION ELECTRICA DE LA COSTA ATLANTICA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,BLVC,ELECTRIFICADORA DE BOLIVAR S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,BLVD,ELECTRIFICADORA DE BOLIVAR S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,BLVG,ELECTRIFICADORA DE BOLIVAR S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRDC,ELECTRIFICADORA DE CORDOBA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRDD,ELECTRIFICADORA DE CORDOBA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRDG,ELECTRIFICADORA DE CORDOBA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,GJRC,ELECTRIFICADORA DE LA GUAJIRA S.A. E.S.P.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,GJRD,ELECTRIFICADORA DE LA GUAJIRA S.A. E.S.P.  (LIQUIDACIÓN),DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,SCRC,ELECTRIFICADORA DE SUCRE S.A. E.S.P.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,SCRD,ELECTRIFICADORA DE SUCRE S.A. E.S.P.  (LIQUIDACIÓN),DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ATLC,ELECTRIFICADORA DEL ATLANTICO S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ATLD,ELECTRIFICADORA DEL ATLANTICO S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ATLG,ELECTRIFICADORA DEL ATLANTICO S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CSRC,ELECTRIFICADORA DEL CESAR S.A. ELECTROCESAR E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHOC,ELECTRIFICADORA DEL CHOCO S.A.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHOD,ELECTRIFICADORA DEL CHOCO S.A.  (LIQUIDACIÓN),DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,MGDC,ELECTRIFICADORA DEL MAGDALENA S.A. E.S.P.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHBT,CENTRAL HIDROELECTRICA DE BETANIA S.A. E.S.P.,TRANSPORTE,1995-07-20,INACTIVO,2026-08-20
Sistema,EMGG,EMGESA S.A. E.S.P.  (FINALIZADO),GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EADG,EMPRESA ANTIOQUEÑA DE ENERGIA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EADD,EMPRESA ANTIOQUEÑA DE ENERGIA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,MGGD,EMPRESA DE ENERGIA ELECTRICA DE MAGANGUE S.A. E.S.P.  (LIQUIDACION),DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ENLC,EMPRESA DE ENERGIA ELECTRICA DEL ARAUCA,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ENLD,EMPRESA DE ENERGIA ELECTRICA DEL ARAUCA,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EPPD,EMPRESAS PUBLICAS DE PEREIRA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ECLC,EMPRESA DE ENERGIA DE CALI S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRLC,CORPORACION ELECTRICA DE LA COSTA ATLANTICA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,TLMC,ELECTRIFICADORA DEL TOLIMA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHBC,CENTRAL HIDROELECTRICA DE BETANIA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHBD,CENTRAL HIDROELECTRICA DE BETANIA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHBG,CENTRAL HIDROELECTRICA DE BETANIA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EEBC,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CNSG,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHDG,CENTRAL HIDROELECTRICA DEL RIO ANCHICAYA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EADC,EMPRESA ANTIOQUEÑA DE ENERGIA S.A. E.S.P.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,TRCG,TERMOCARTAGENA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,TRDG,TERMOELECTRICA DE LA DORADA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,PRLC,PROELECTRICA & CIA. S.C.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,PRLG,PROELECTRICA & CIA. S.C.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CDLD,CENTRALES ELECTRICAS DEL CAUCA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,TLMD,ELECTRIFICADORA DEL TOLIMA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,TLMG,ELECTRIFICADORA DEL TOLIMA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,MGGC,EMPRESA DE ENERGIA ELECTRICA DE MAGANGUE S.A. E.S.P.  (LIQUIDACIÓN),COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CRLD,CORPORACION ELECTRICA DE LA COSTA ATLANTICA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,MGDD,ELECTRIFICADORA DEL MAGDALENA S.A. E.S.P.R(LIQUIDACIÓN),DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CSRD,ELECTRIFICADORA DEL CESAR S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CHCG,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,ESSG,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CDLC,CENTRALES ELECTRICAS DEL CAUCA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CDLG,CENTRALES ELECTRICAS DEL CAUCA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EMCC,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EPPC,EMPRESAS PUBLICAS DE PEREIRA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EECC,EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EECD,EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EECG,EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. E.S.P.,GENERACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CTGC,EMPRESAS MUNICIPALES DE CARTAGO S.A. E.S.P.,COMERCIALIZACIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,CTGD,EMPRESAS MUNICIPALES DE CARTAGO S.A. E.S.P.,DISTRIBUCIÓN,1995-07-20,INACTIVO,2026-08-20
Sistema,EPMT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,TRANSPORTE,1995-01-01,OPERACION,2026-08-20
Sistema,ICLG,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA,GENERACIÓN,1995-01-01,INACTIVO,2026-08-20
